action_id,case_id,tool_id,action_type,actor,status,risk_level,input_payload,result_payload,external_ref,idempotency_key,approval_id,amount,executed_at
ACT-0225,CASE-0006,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0006"", ""evidence_ids"": [""EVID-00019"", ""EVID-00020"", ""EVID-00021""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-17 \u2014 \u20b9178.49\n\nOrder ORD-17 (payment PAY-0017) settled \u20b9206.34 against contractual expectation \u20b9384.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9178.49."", ""amount"": 3.57}","{""draft_id"": ""DRF-CASE-0006"", ""draft"": ""Subject: Settlement discrepancy on ORD-17 \u2014 \u20b9178.49\n\nOrder ORD-17 (payment PAY-0017) settled \u20b9206.34 against contractual expectation \u20b9384.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9178.49.""}",,CASE-0006_DRAFT,,3.57,2026-09-05T07:14:16Z
ACT-0226,CASE-0006,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0006"", ""evidence_ids"": [""EVID-00019"", ""EVID-00020"", ""EVID-00021""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-17 \u2014 \u20b9178.49\n\nOrder ORD-17 (payment PAY-0017) settled \u20b9206.34 against contractual expectation \u20b9384.83 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9178.49."", ""amount"": 3.57}","{""external_reference"": ""DIS-CASE-0006"", ""dispute_id"": ""DIS-CASE-0006"", ""status"": ""ALREADY_RESOLVED"", ""submitted_at"": ""2026-09-05T07:14:16Z"", ""simulated"": true}",DIS-CASE-0006,CASE-0006_CREATE,APR-0093,3.57,2026-09-05T07:14:16Z
ACT-0227,CASE-0100,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0100"", ""evidence_ids"": [""EVID-00342"", ""EVID-00343"", ""EVID-00344"", ""EVID-00345""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-667 \u2014 \u20b92.81\n\nOrder ORD-667 (payment PAY-0667) settled \u20b91338.56 against contractual expectation \u20b91341.37 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.81."", ""amount"": 3.32}","{""draft_id"": ""DRF-CASE-0100"", ""draft"": ""Subject: Settlement discrepancy on ORD-667 \u2014 \u20b92.81\n\nOrder ORD-667 (payment PAY-0667) settled \u20b91338.56 against contractual expectation \u20b91341.37 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.81.""}",,CASE-0100_DRAFT,,3.32,2026-09-05T07:14:17Z
ACT-0228,CASE-0072,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0072"", ""evidence_ids"": [""EVID-00246"", ""EVID-00247"", ""EVID-00248"", ""EVID-00249""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-438 \u2014 \u20b92.70\n\nOrder ORD-438 (payment PAY-0438) settled \u20b9289.24 against contractual expectation \u20b9291.94 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.70."", ""amount"": 3.18}","{""draft_id"": ""DRF-CASE-0072"", ""draft"": ""Subject: Settlement discrepancy on ORD-438 \u2014 \u20b92.70\n\nOrder ORD-438 (payment PAY-0438) settled \u20b9289.24 against contractual expectation \u20b9291.94 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.70.""}",,CASE-0072_DRAFT,,3.18,2026-09-05T07:14:18Z
ACT-0229,CASE-0023,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0023"", ""evidence_ids"": [""EVID-00077"", ""EVID-00078"", ""EVID-00079"", ""EVID-00080""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-91 \u2014 \u20b92.63\n\nOrder ORD-91 (payment PAY-0091) settled \u20b92026.99 against contractual expectation \u20b92029.62 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.63."", ""amount"": 3.1}","{""draft_id"": ""DRF-CASE-0023"", ""draft"": ""Subject: Settlement discrepancy on ORD-91 \u2014 \u20b92.63\n\nOrder ORD-91 (payment PAY-0091) settled \u20b92026.99 against contractual expectation \u20b92029.62 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.63.""}",,CASE-0023_DRAFT,,3.1,2026-09-05T07:14:19Z
ACT-0230,CASE-0018,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0018"", ""evidence_ids"": [""EVID-00060"", ""EVID-00061"", ""EVID-00062"", ""EVID-00063""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-74 \u2014 \u20b92.25\n\nOrder ORD-74 (payment PAY-0074) settled \u20b91723.82 against contractual expectation \u20b91726.07 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.25."", ""amount"": 2.65}","{""draft_id"": ""DRF-CASE-0018"", ""draft"": ""Subject: Settlement discrepancy on ORD-74 \u2014 \u20b92.25\n\nOrder ORD-74 (payment PAY-0074) settled \u20b91723.82 against contractual expectation \u20b91726.07 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.25.""}",,CASE-0018_DRAFT,,2.65,2026-09-05T07:14:19Z
ACT-0231,CASE-0109,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0109"", ""evidence_ids"": [""EVID-00370"", ""EVID-00371"", ""EVID-00372"", ""EVID-00373""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-711 \u2014 \u20b92.24\n\nOrder ORD-711 (payment PAY-0711) settled \u20b91422.29 against contractual expectation \u20b91424.53 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.24."", ""amount"": 2.64}","{""draft_id"": ""DRF-CASE-0109"", ""draft"": ""Subject: Settlement discrepancy on ORD-711 \u2014 \u20b92.24\n\nOrder ORD-711 (payment PAY-0711) settled \u20b91422.29 against contractual expectation \u20b91424.53 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b92.24.""}",,CASE-0109_DRAFT,,2.64,2026-09-05T07:14:20Z
ACT-0232,CASE-0133,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0133"", ""evidence_ids"": [""EVID-00455"", ""EVID-00456"", ""EVID-00457""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-872 \u2014 \u20b9121.51\n\nOrder ORD-872 (payment PAY-0872) settled \u20b9170.43 against contractual expectation \u20b9291.94 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9121.51."", ""amount"": 2.43}","{""draft_id"": ""DRF-CASE-0133"", ""draft"": ""Subject: Settlement discrepancy on ORD-872 \u2014 \u20b9121.51\n\nOrder ORD-872 (payment PAY-0872) settled \u20b9170.43 against contractual expectation \u20b9291.94 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9121.51.""}",,CASE-0133_DRAFT,,2.43,2026-09-05T07:14:21Z
ACT-0233,CASE-0133,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0133"", ""evidence_ids"": [""EVID-00455"", ""EVID-00456"", ""EVID-00457""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-872 \u2014 \u20b9121.51\n\nOrder ORD-872 (payment PAY-0872) settled \u20b9170.43 against contractual expectation \u20b9291.94 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9121.51."", ""amount"": 2.43}","{""external_reference"": ""DIS-CASE-0133"", ""dispute_id"": ""DIS-CASE-0133"", ""status"": ""SUBMIT_FAILED"", ""submitted_at"": ""2026-09-05T07:14:21Z"", ""simulated"": true, ""error"": ""gateway rejected dispute payload""}",DIS-CASE-0133,CASE-0133_CREATE,APR-0094,2.43,2026-09-05T07:14:21Z
ACT-0234,CASE-0010,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0010"", ""evidence_ids"": [""EVID-00032"", ""EVID-00033"", ""EVID-00034"", ""EVID-00035""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-41 \u2014 \u20b9649.95\n\nOrder ORD-41 (payment PAY-0041) settled \u20b91180.13 against contractual expectation \u20b91830.08 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9649.95."", ""amount"": 2.28}","{""draft_id"": ""DRF-CASE-0010"", ""draft"": ""Subject: Settlement discrepancy on ORD-41 \u2014 \u20b9649.95\n\nOrder ORD-41 (payment PAY-0041) settled \u20b91180.13 against contractual expectation \u20b91830.08 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9649.95.""}",,CASE-0010_DRAFT,,2.28,2026-09-05T07:14:22Z
ACT-0235,CASE-0148,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0148"", ""evidence_ids"": [""EVID-00506"", ""EVID-00507"", ""EVID-00508"", ""EVID-00509""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-988 \u2014 \u20b91.90\n\nOrder ORD-988 (payment PAY-0988) settled \u20b9327.25 against contractual expectation \u20b9329.15 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.90."", ""amount"": 2.25}","{""draft_id"": ""DRF-CASE-0148"", ""draft"": ""Subject: Settlement discrepancy on ORD-988 \u2014 \u20b91.90\n\nOrder ORD-988 (payment PAY-0988) settled \u20b9327.25 against contractual expectation \u20b9329.15 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.90.""}",,CASE-0148_DRAFT,,2.25,2026-09-05T07:14:22Z
ACT-0236,CASE-0045,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0045"", ""evidence_ids"": [""EVID-00153"", ""EVID-00154"", ""EVID-00155"", ""EVID-00156""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-219 \u2014 \u20b91.84\n\nOrder ORD-219 (payment PAY-0219) settled \u20b91006.0 against contractual expectation \u20b91007.84 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.84."", ""amount"": 2.17}","{""draft_id"": ""DRF-CASE-0045"", ""draft"": ""Subject: Settlement discrepancy on ORD-219 \u2014 \u20b91.84\n\nOrder ORD-219 (payment PAY-0219) settled \u20b91006.0 against contractual expectation \u20b91007.84 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.84.""}",,CASE-0045_DRAFT,,2.17,2026-09-05T07:14:23Z
ACT-0237,CASE-0049,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0049"", ""evidence_ids"": [""EVID-00166"", ""EVID-00167"", ""EVID-00168""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-269 \u2014 \u20b9105.22\n\nOrder ORD-269 (payment PAY-0269) settled \u20b9227.44 against contractual expectation \u20b9332.66 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.22."", ""amount"": 2.1}","{""draft_id"": ""DRF-CASE-0049"", ""draft"": ""Subject: Settlement discrepancy on ORD-269 \u2014 \u20b9105.22\n\nOrder ORD-269 (payment PAY-0269) settled \u20b9227.44 against contractual expectation \u20b9332.66 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.22.""}",,CASE-0049_DRAFT,,2.1,2026-09-05T07:14:24Z
ACT-0238,CASE-0049,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0049"", ""evidence_ids"": [""EVID-00166"", ""EVID-00167"", ""EVID-00168""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-269 \u2014 \u20b9105.22\n\nOrder ORD-269 (payment PAY-0269) settled \u20b9227.44 against contractual expectation \u20b9332.66 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9105.22."", ""amount"": 2.1}","{""external_reference"": ""DIS-CASE-0049"", ""dispute_id"": ""DIS-CASE-0049"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:24Z"", ""simulated"": true}",DIS-CASE-0049,CASE-0049_CREATE,APR-0095,2.1,2026-09-05T07:14:24Z
ACT-0239,CASE-0028,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0028"", ""evidence_ids"": [""EVID-00096"", ""EVID-00097"", ""EVID-00098""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-137 \u2014 \u20b9103.90\n\nOrder ORD-137 (payment PAY-0137) settled \u20b9201.3 against contractual expectation \u20b9305.2 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9103.90."", ""amount"": 2.08}","{""draft_id"": ""DRF-CASE-0028"", ""draft"": ""Subject: Settlement discrepancy on ORD-137 \u2014 \u20b9103.90\n\nOrder ORD-137 (payment PAY-0137) settled \u20b9201.3 against contractual expectation \u20b9305.2 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9103.90.""}",,CASE-0028_DRAFT,,2.08,2026-09-05T07:14:24Z
ACT-0240,CASE-0028,create_dispute,CREATE_DISPUTE,AGENT,EXECUTED,L3,"{""case_id"": ""CASE-0028"", ""evidence_ids"": [""EVID-00096"", ""EVID-00097"", ""EVID-00098""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-137 \u2014 \u20b9103.90\n\nOrder ORD-137 (payment PAY-0137) settled \u20b9201.3 against contractual expectation \u20b9305.2 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b9103.90."", ""amount"": 2.08}","{""external_reference"": ""DIS-CASE-0028"", ""dispute_id"": ""DIS-CASE-0028"", ""status"": ""SUBMITTED"", ""submitted_at"": ""2026-09-05T07:14:24Z"", ""simulated"": true}",DIS-CASE-0028,CASE-0028_CREATE,APR-0096,2.08,2026-09-05T07:14:24Z
ACT-0241,CASE-0118,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0118"", ""evidence_ids"": [""EVID-00404"", ""EVID-00405"", ""EVID-00406"", ""EVID-00407""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-781 \u2014 \u20b91.50\n\nOrder ORD-781 (payment PAY-0781) settled \u20b91170.14 against contractual expectation \u20b91171.64 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.50."", ""amount"": 1.77}","{""draft_id"": ""DRF-CASE-0118"", ""draft"": ""Subject: Settlement discrepancy on ORD-781 \u2014 \u20b91.50\n\nOrder ORD-781 (payment PAY-0781) settled \u20b91170.14 against contractual expectation \u20b91171.64 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.50.""}",,CASE-0118_DRAFT,,1.77,2026-09-05T07:14:25Z
ACT-0242,CASE-0094,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0094"", ""evidence_ids"": [""EVID-00319"", ""EVID-00320"", ""EVID-00321"", ""EVID-00322""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-627 \u2014 \u20b91.34\n\nOrder ORD-627 (payment PAY-0627) settled \u20b9646.13 against contractual expectation \u20b9647.47 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.34."", ""amount"": 1.58}","{""draft_id"": ""DRF-CASE-0094"", ""draft"": ""Subject: Settlement discrepancy on ORD-627 \u2014 \u20b91.34\n\nOrder ORD-627 (payment PAY-0627) settled \u20b9646.13 against contractual expectation \u20b9647.47 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.34.""}",,CASE-0094_DRAFT,,1.58,2026-09-05T07:14:26Z
ACT-0243,CASE-0003,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0003"", ""evidence_ids"": [""EVID-00009"", ""EVID-00010"", ""EVID-00011"", ""EVID-00012""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-9 \u2014 \u20b91.22\n\nOrder ORD-9 (payment PAY-0009) settled \u20b9644.24 against contractual expectation \u20b9645.46 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.22."", ""amount"": 1.44}","{""draft_id"": ""DRF-CASE-0003"", ""draft"": ""Subject: Settlement discrepancy on ORD-9 \u2014 \u20b91.22\n\nOrder ORD-9 (payment PAY-0009) settled \u20b9644.24 against contractual expectation \u20b9645.46 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b91.22.""}",,CASE-0003_DRAFT,,1.44,2026-09-05T07:14:27Z
ACT-0244,CASE-0025,draft_dispute,DRAFT_DISPUTE,AGENT,EXECUTED,L1,"{""case_id"": ""CASE-0025"", ""evidence_ids"": [""EVID-00086"", ""EVID-00087"", ""EVID-00088"", ""EVID-00089""], ""reason"": ""draft the gateway dispute with bound evidence; submission goes through the approval gate"", ""draft_content"": ""Subject: Settlement discrepancy on ORD-118 \u2014 \u20b988.92\n\nOrder ORD-118 (payment PAY-0118) settled \u20b9208.66 against contractual expectation \u20b9297.58 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b988.92."", ""amount"": 1.42}","{""draft_id"": ""DRF-CASE-0025"", ""draft"": ""Subject: Settlement discrepancy on ORD-118 \u2014 \u20b988.92\n\nOrder ORD-118 (payment PAY-0118) settled \u20b9208.66 against contractual expectation \u20b9297.58 after rate-card MDR and GST. We request reversal of the unexplained difference of \u20b988.92.""}",,CASE-0025_DRAFT,,1.42,2026-09-05T07:14:27Z
